|Experiment Type| |Experiment Number| Threads |Table Type| Work |Load Type| Contains Packets
Parallel 0 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 1129559
Parallel 0 8 COARSE_TABLE 4000 MOSTLY_READS 0.9 1941966
Parallel 0 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1755242
Parallel 0 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 928594
Parallel 0 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 700437
Parallel 0 16 COARSE_TABLE 4000 MOSTLY_READS 0.9 1255638
Parallel 0 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1066079
Parallel 0 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 462671
Parallel 0 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 368613
Parallel 0 32 COARSE_TABLE 4000 MOSTLY_READS 0.9 299470
Parallel 0 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 395725
Parallel 0 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 397430
Parallel 0 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 111958
Serial 0 |NO TABLE| 32 4000 MOSTLY_READS 0.99 1403553
Serial 0 |NO TABLE| 32 4000 MOSTLY_WRITES 0.99 1350722
Parallel 0 1 COARSE_TABLE 4000 MOSTLY_READS 0.99 1491580
Parallel 0 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1390437
Parallel 0 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1428123
Parallel 0 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1298424
Parallel 0 2 COARSE_TABLE 4000 MOSTLY_READS 0.99 2063870
Parallel 0 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1898501
Parallel 0 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 2322960
Parallel 0 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1791278
Parallel 0 4 COARSE_TABLE 4000 MOSTLY_READS 0.99 2177467
Parallel 0 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1770498
Parallel 0 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1660131
Parallel 0 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1157500
Parallel 0 8 COARSE_TABLE 4000 MOSTLY_READS 0.99 1551893
Parallel 0 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1356700
Parallel 0 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1131834
Parallel 0 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 732215
Parallel 0 16 COARSE_TABLE 4000 MOSTLY_READS 0.99 825788
Parallel 0 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1071756
Parallel 0 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 655246
Parallel 0 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 305935
Parallel 0 32 COARSE_TABLE 4000 MOSTLY_READS 0.99 534072
Parallel 0 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 454218
Parallel 0 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 392163
Parallel 0 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 130444
Serial 1 |NO TABLE| 32 4000 MOSTLY_READS 0.5 1365897
Serial 1 |NO TABLE| 32 4000 MOSTLY_WRITES 0.5 1318707
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_READS 0.5 1470105
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.5 1420465
